"long","lat","Country"
3.1232515804258,50.7803632676146,"Belgium"
2.65842207196027,50.7968480495157,"Belgium"
2.51357303224614,51.1485061712618,"Belgium"
3.31497114422854,51.3457809515361,"Belgium"
22.657149692483,44.2349230006613,"Bulgaria"
22.9448323910518,43.8237853053471,"Bulgaria"
23.3323022803763,43.8970108099047,"Bulgaria"
24.1006791521242,43.7410513372479,"Bulgaria"
25.5692716814269,43.6884447291747,"Bulgaria"
26.0651587256997,43.9434937607513,"Bulgaria"
27.2423995297409,44.1759860296324,"Bulgaria"
27.9701070492751,43.8124681666752,"Bulgaria"
28.558081495892,43.7074616562581,"Bulgaria"
28.0390950863847,43.2931716985742,"Bulgaria"
27.673897739378,42.5778923610062,"Bulgaria"
27.9967204119054,42.0073587102878,"Bulgaria"
27.1357393734905,42.1414848903013,"Bulgaria"
26.1170418637208,41.8269046087246,"Bulgaria"
26.1061381365072,41.3288988307278,"Bulgaria"
25.1972013689254,41.2344859889305,"Bulgaria"
24.492644891058,41.583896185872,"Bulgaria"
23.6920736019923,41.3090809189439,"Bulgaria"
22.9523771501665,41.3379938828111,"Bulgaria"
22.8813737321974,41.9992971868503,"Bulgaria"
22.3805257504246,42.3202595078151,"Bulgaria"
22.5450118344096,42.461362006188,"Bulgaria"
22.4365946794613,42.5803211533239,"Bulgaria"
22.6048014665713,42.8985187851611,"Bulgaria"
22.9860185075885,43.211161200527,"Bulgaria"
22.5001566911803,43.642814439461,"Bulgaria"
22.4104464047216,44.0080634629,"Bulgaria"
22.657149692483,44.2349230006613,"Bulgaria"
33.9736165707835,35.058506374648,"Cyprus"
34.00488081232,34.9780978460019,"Cyprus"
32.9798271013784,34.5718694117554,"Cyprus"
32.4902962582775,34.7016547714565,"Cyprus"
32.256667107886,35.1032323267966,"Cyprus"
32.7317802263775,35.1400259465884,"Cyprus"
32.9195723813261,35.0878327499736,"Cyprus"
33.190977003723,35.1731247014714,"Cyprus"
33.3838334490363,35.1627119003646,"Cyprus"
33.4559220720835,35.1014236516664,"Cyprus"
33.4758174985159,35.0003445501035,"Cyprus"
33.5256852556775,35.0386884628641,"Cyprus"
33.6753918800271,35.0178628606505,"Cyprus"
33.8664396502101,35.0935946721742,"Cyprus"
33.9736165707835,35.058506374648,"Cyprus"
16.9602881201946,48.5969823268506,"Czech Rep."
16.4992826677188,48.7858080104451,"Czech Rep."
16.0296472510502,48.7338990342079,"Czech Rep."
15.253415561594,49.0390742051076,"Czech Rep."
14.9014473812541,48.9644017604458,"Czech Rep."
14.3388977393247,48.5553052842072,"Czech Rep."
13.5959456722644,48.8771719427371,"Czech Rep."
13.0313289730434,49.3070681829732,"Czech Rep."
12.5210242041612,49.5474152695627,"Czech Rep."
12.4151908708274,49.9691207952806,"Czech Rep."
12.2401111182226,50.2663377956073,"Czech Rep."
12.9668367855432,50.4840764430691,"Czech Rep."
13.3381319515603,50.7332343613644,"Czech Rep."
14.0562276546882,50.9269176295943,"Czech Rep."
14.3070133806006,51.1172677679414,"Czech Rep."
14.5707182145861,51.0023393825243,"Czech Rep."
15.0169958838587,51.1066740993216,"Czech Rep."
15.4909721208397,50.7847299261432,"Czech Rep."
16.2386267432386,50.6977326523798,"Czech Rep."
16.1762532894623,50.4226073268579,"Czech Rep."
16.7194759457144,50.2157465683935,"Czech Rep."
16.8687691586057,50.473973700556,"Czech Rep."
17.5545670915511,50.3621459010764,"Czech Rep."
17.649445021239,50.04903839782,"Czech Rep."
18.3929138526222,49.9886286484708,"Czech Rep."
18.8531441586136,49.4962297633776,"Czech Rep."
18.5549711442895,49.4950153672188,"Czech Rep."
18.3999935238462,49.31500051533,"Czech Rep."
18.170498488038,49.2715147975564,"Czech Rep."
18.1049727718919,49.0439834661753,"Czech Rep."
17.9135115902505,48.9964928248991,"Czech Rep."
17.8864848161618,48.9034752467737,"Czech Rep."
17.5450069515771,48.8000190293254,"Czech Rep."
17.1019848975389,48.8169688991171,"Czech Rep."
16.9602881201946,48.5969823268506,"Czech Rep."
9.92190636560923,54.983104153048,"Germany"
9.9395797054529,54.5966419541533,"Germany"
10.9501123389205,54.3636070827332,"Germany"
10.9394669938685,54.0086933457526,"Germany"
11.9562524756433,54.1964855007012,"Germany"
12.5184403825467,54.470370591848,"Germany"
13.6474670752595,54.0755109727059,"Germany"
14.1196863135426,53.757029120491,"Germany"
14.3533154639342,53.2481712917131,"Germany"
14.0745211117194,52.9812625189253,"Germany"
14.4375997250022,52.6248501654083,"Germany"
14.6850264828157,52.0899474147552,"Germany"
14.6070984229196,51.74518809672,"Germany"
15.0169958838588,51.1066740993217,"Germany"
14.5707182145861,51.0023393825244,"Germany"
14.3070133806007,51.1172677679414,"Germany"
14.0562276546883,50.9269176295944,"Germany"
13.3381319515604,50.7332343613643,"Germany"
12.9668367855433,50.4840764430692,"Germany"
12.2401111182227,50.2663377956072,"Germany"
12.4151908708275,49.9691207952806,"Germany"
12.5210242041613,49.5474152695627,"Germany"
13.0313289730435,49.3070681829732,"Germany"
13.5959456722646,48.8771719427372,"Germany"
13.2433573747371,48.416114813829,"Germany"
12.8841028174439,48.2891458196879,"Germany"
13.0258512712205,47.637583523136,"Germany"
12.9326269873661,47.467645575544,"Germany"
12.6207597184845,47.6723876002844,"Germany"
12.1413574561129,47.7030834010658,"Germany"
11.4264140153549,47.5237661810131,"Germany"
10.5445040218616,47.5663992376538,"Germany"
10.4020837744653,47.3024876979392,"Germany"
9.89606814946319,47.5801968450757,"Germany"
9.59422610844638,47.5250580918202,"Germany"
8.5226119320098,47.8308275416913,"Germany"
8.3173014665141,47.6135798203363,"Germany"
7.46675906742229,47.6205819769119,"Germany"
7.59367638513106,48.3330191107037,"Germany"
8.09927859867486,49.0177835150034,"Germany"
6.65822960778371,49.2019583196916,"Germany"
6.18632042809418,49.4638028021145,"Germany"
6.24275109215699,49.9022256536787,"Germany"
6.04307335778111,50.1280516627942,"Germany"
6.15665815595878,50.8037210150106,"Germany"
5.98865807457781,51.8516157090251,"Germany"
6.58939659997083,51.8520291204834,"Germany"
6.84286950036238,52.2284402532975,"Germany"
7.0920532568739,53.1440432806449,"Germany"
6.90513960127413,53.4821621771306,"Germany"
7.10042483890527,53.6939321966627,"Germany"
7.93623945479396,53.7482958034338,"Germany"
8.12170617028949,53.5277924668443,"Germany"
8.80073449060467,54.0207856309089,"Germany"
8.57211795414537,54.3956464707541,"Germany"
8.52622928227021,54.9627436387252,"Germany"
9.28204878097114,54.8308653835163,"Germany"
9.92190636560923,54.983104153048,"Germany"
10.9121818376184,56.4586213242779,"Denmark"
10.66780398931,56.0813833685472,"Denmark"
10.369992710012,56.1900072292247,"Denmark"
9.64998497888931,55.4699994981021,"Denmark"
9.92190636560917,54.9831041530481,"Denmark"
9.28204878097114,54.8308653835162,"Denmark"
8.52622928227024,54.962743638725,"Denmark"
8.12031090661759,55.5177226833236,"Denmark"
8.08997684086225,56.5400117051376,"Denmark"
8.25658165857126,56.8099693874303,"Denmark"
8.54343753422339,57.1100027533169,"Denmark"
9.42446902836761,57.1720661484995,"Denmark"
9.77555870935856,57.4479407822897,"Denmark"
10.5800057308462,57.7300165879549,"Denmark"
10.5461059912627,57.2157327337862,"Denmark"
10.2500000342302,56.8900161810505,"Denmark"
10.369992710012,56.6099815944608,"Denmark"
10.9121818376184,56.4586213242779,"Denmark"
-9.03481767418025,41.8805705836597,"Spain"
-8.98443315269567,42.5927751735063,"Spain"
-9.39288367353065,43.0266246608127,"Spain"
-7.97818966310831,43.748337714201,"Spain"
-6.75449174643676,43.5679094508539,"Spain"
-5.4118863590616,43.5742398138097,"Spain"
-4.34784277995578,43.403449205085,"Spain"
-3.51753170410609,43.4559007838613,"Spain"
-1.90135128417776,43.4228020289783,"Spain"
-1.50277096191053,43.0340143906304,"Spain"
0.338046909190581,42.5795460068395,"Spain"
0.701590610363894,42.7957343613326,"Spain"
1.82679324708715,42.3433847112657,"Spain"
2.98599897625846,42.4730150416699,"Spain"
3.03948408368055,41.8921202662769,"Spain"
2.09184166831218,41.2260885686831,"Spain"
0.810524529635188,41.0147319606093,"Spain"
0.721331007499401,40.6783183863892,"Spain"
0.106691521819869,40.123933620762,"Spain"
-0.278711310212941,39.3099781357327,"Spain"
0.111290724293838,38.738514309233,"Spain"
-0.467123582349103,38.2923658310412,"Spain"
-0.683389451490598,37.6423538274578,"Spain"
-1.43838212727485,37.4430636663242,"Spain"
-2.14645260253812,36.6741441920373,"Spain"
-3.41578080892339,36.6588996445112,"Spain"
-4.36890092611472,36.6778390569462,"Spain"
-4.99521928549221,36.3247081568796,"Spain"
-5.37715979656146,35.9468500839615,"Spain"
-5.8664322575009,36.0298165960061,"Spain"
-6.23669389487218,36.3676771103303,"Spain"
-6.5201908024254,36.9429133163873,"Spain"
-7.45372555177809,37.0977875839661,"Spain"
-7.53710547528102,37.4289043238762,"Spain"
-7.16650794109986,37.8038943548022,"Spain"
-7.0292811751488,38.0757640650898,"Spain"
-7.37409216961632,38.3730585800649,"Spain"
-7.09803666831313,39.0300727402238,"Spain"
-7.49863237143973,39.6295710312418,"Spain"
-7.06659155926353,39.7118915878828,"Spain"
-7.02641313315659,40.1845242376242,"Spain"
-6.86401994467939,40.3308718938748,"Spain"
-6.85112667482255,41.1110826686175,"Spain"
-6.38908769370092,41.3818154973947,"Spain"
-6.66860551596766,41.8833869492196,"Spain"
-7.25130896649082,41.918346055665,"Spain"
-7.4225129866738,41.7920746933598,"Spain"
-8.01317460776991,41.7908861354171,"Spain"
-8.26385698081779,42.2804686549503,"Spain"
-8.67194576662672,42.134689439455,"Spain"
-9.03481767418025,41.8805705836597,"Spain"
24.3128625831146,57.793423570377,"Estonia"
24.4289278500422,58.3834133978533,"Estonia"
24.0611983578532,58.2573745794934,"Estonia"
23.4265600928767,58.6127534043646,"Estonia"
23.3397953630586,59.1872403021534,"Estonia"
24.6042143083762,59.465853786855,"Estonia"
25.8641890805166,59.6110903998113,"Estonia"
26.9491357764845,59.4458033311258,"Estonia"
27.9811141293532,59.4753880886129,"Estonia"
28.1316992530517,59.3008251003309,"Estonia"
27.4201664568249,58.7245812038442,"Estonia"
27.7166858253157,57.7918991156244,"Estonia"
27.2881848487515,57.4745283067038,"Estonia"
26.4635323422378,57.4763886582663,"Estonia"
25.6028096859844,57.8475287949866,"Estonia"
25.1645935401493,57.9701569688152,"Estonia"
24.3128625831146,57.793423570377,"Estonia"
28.5919295590432,69.0647769232867,"Finland"
28.4459436378187,68.364612942164,"Finland"
29.9774263852206,67.6982970241927,"Finland"
29.0545886573523,66.9442862006219,"Finland"
30.21765,65.80598,"Finland"
29.544429559047,64.9486715765905,"Finland"
30.4446846860037,64.2044534369391,"Finland"
30.0358724301427,63.5528136257386,"Finland"
31.5160921567111,62.8676874864129,"Finland"
31.1399910824909,62.3576927761244,"Finland"
30.2111072120444,61.7800277777497,"Finland"
28.0699975928953,60.5035165472758,"Finland"
26.255172967237,60.4239606797625,"Finland"
24.4966239763445,60.0573163926517,"Finland"
22.8696948584995,59.8463731960362,"Finland"
22.2907637875336,60.3919212917415,"Finland"
21.3222440935193,60.7201699896595,"Finland"
21.5448661638327,61.7053294948718,"Finland"
21.0592110531537,62.6073932969587,"Finland"
21.5360294939108,63.1897350124559,"Finland"
22.442744174904,63.8178103705313,"Finland"
24.7305115088975,64.9023436550408,"Finland"
25.3980676612439,65.1114265000937,"Finland"
25.2940430030404,65.5343464219705,"Finland"
23.9033785336338,66.0069273952796,"Finland"
23.5658797543356,66.3960509304374,"Finland"
23.5394730974344,67.9360086127353,"Finland"
21.9785347836261,68.6168456081807,"Finland"
20.6455928890895,69.1062472602009,"Finland"
21.2449361508107,69.3704430202931,"Finland"
22.3562378272474,68.8417414415149,"Finland"
23.6620495948308,68.8912474636505,"Finland"
24.7356791521267,68.6495567898215,"Finland"
25.6892126807764,69.092113755969,"Finland"
26.1796220232262,69.8252989773261,"Finland"
27.7322921078679,70.1641930202963,"Finland"
29.015572950972,69.766491197378,"Finland"
28.5919295590432,69.0647769232867,"Finland"
3.58818444175571,50.3789924180036,"France"
4.28602298342514,49.9074966497726,"France"
4.79922163251575,49.9853730332363,"France"
5.67405195478489,49.5294835475574,"France"
5.89775923017638,49.4426671413072,"France"
6.18632042809421,49.4638028021145,"France"
6.65822960778354,49.2019583196916,"France"
8.09927859867477,49.0177835150034,"France"
7.59367638513106,48.3330191107037,"France"
7.46675906742223,47.6205819769119,"France"
7.19220218265554,47.449765529971,"France"
6.73657107913809,47.5418012558829,"France"
6.76871382002363,47.2877082383037,"France"
6.03738895022897,46.7257787135619,"France"
6.02260949059357,46.2729898138205,"France"
6.50009972497045,46.4296727565294,"France"
6.84359297041456,45.9911465521007,"France"
6.80235517744566,45.7085798203287,"France"
7.09665245934784,45.3330988632959,"France"
6.74995527510171,45.0285179713676,"France"
7.00756229007666,44.2547667506614,"France"
7.54959638838616,44.1279011093848,"France"
7.43518476729184,43.6938449163492,"France"
6.52924523278307,43.1288923203184,"France"
4.5569625179314,43.3996509873116,"France"
3.10041059735272,43.0752005071671,"France"
2.98599897625849,42.4730150416699,"France"
1.82679324708718,42.3433847112657,"France"
0.701590610363922,42.7957343613326,"France"
0.338046909190581,42.5795460068396,"France"
-1.50277096191047,43.0340143906305,"France"
-1.90135128417774,43.4228020289783,"France"
-1.38422522623296,44.0226103785902,"France"
-1.19379757323736,46.0149177109549,"France"
-2.22572424967379,47.0643626979382,"France"
-2.96327612955957,47.570326646508,"France"
-4.49155493815948,47.9549543320564,"France"
-4.59234981934475,48.6841604681269,"France"
-3.29581397135775,48.9016924098596,"France"
-1.61651078938493,48.6444212916946,"France"
-1.93349402506325,49.7763418646158,"France"
-0.98946895995536,49.3473758001609,"France"
1.33876102052275,50.1271731634453,"France"
1.6390010921385,50.9466063502975,"France"
2.51357303224617,51.1485061712619,"France"
2.65842207196033,50.7968480495157,"France"
3.12325158042572,50.7803632676145,"France"
3.58818444175571,50.3789924180036,"France"
-3.00500484863528,58.6350001084663,"United Kingdom"
-4.07382849772802,57.5530248073553,"United Kingdom"
-3.05500179687766,57.6900190293609,"United Kingdom"
-1.95928056477692,57.6847997096995,"United Kingdom"
-2.2199881656893,56.8700174017535,"United Kingdom"
-3.11900305827112,55.9737930365155,"United Kingdom"
-2.08500932454302,55.9099984808513,"United Kingdom"
-2.00567567967386,55.8049028503502,"United Kingdom"
-1.11499101399221,54.6249864772654,"United Kingdom"
-0.4304849918542,54.4643761257022,"United Kingdom"
0.184981316742039,53.325014146531,"United Kingdom"
0.469976840831777,52.929999498092,"United Kingdom"
1.68153079591474,52.739520168664,"United Kingdom"
1.55998782716438,52.099998480836,"United Kingdom"
1.05056155763091,51.8067605657957,"United Kingdom"
1.4498653499503,51.289427802122,"United Kingdom"
0.550333693045502,50.7657388372759,"United Kingdom"
-0.78751746255864,50.7749889186562,"United Kingdom"
-2.48999752441438,50.5000186224312,"United Kingdom"
-2.95627397298404,50.696879991247,"United Kingdom"
-3.61744808594233,50.2283556178727,"United Kingdom"
-4.54250790039924,50.3418370631857,"United Kingdom"
-5.24502315919113,49.9599999049811,"United Kingdom"
-5.7765669417453,50.1596776393568,"United Kingdom"
-4.30998979330184,51.2100011256892,"United Kingdom"
-3.41485063314212,51.4260086126692,"United Kingdom"
-3.42271946710832,51.4268481674061,"United Kingdom"
-4.98436723471087,51.593466091511,"United Kingdom"
-5.26729570150889,51.9914004583746,"United Kingdom"
-4.22234656413485,52.3013556992614,"United Kingdom"
-4.77001339356411,52.8400049912556,"United Kingdom"
-4.57999915202691,53.4950037705552,"United Kingdom"
-3.09383067378866,53.4045474006697,"United Kingdom"
-3.09207963704711,53.4044408229636,"United Kingdom"
-2.94500851074434,53.9849997015467,"United Kingdom"
-3.61470082543303,54.6009367732926,"United Kingdom"
-3.63000545898933,54.615012925833,"United Kingdom"
-4.844169073903,54.7909711777868,"United Kingdom"
-5.08252661784923,55.0616006536994,"United Kingdom"
-4.71911210775664,55.5084726019435,"United Kingdom"
-5.04798092286211,55.7839855007075,"United Kingdom"
-5.58639767091114,55.3111461452368,"United Kingdom"
-5.64499874513018,56.2750149603448,"United Kingdom"
-6.14998084148635,56.7850096706335,"United Kingdom"
-5.78682471355529,57.8188483750646,"United Kingdom"
-5.00999874512758,58.6300133327501,"United Kingdom"
-4.21149451335356,58.5508450384792,"United Kingdom"
-3.00500484863528,58.6350001084663,"United Kingdom"
26.6041955909363,41.5621145696611,"Greece"
26.2946020850758,40.9362612981743,"Greece"
26.0569421729655,40.8241234401008,"Greece"
25.4476770362442,40.8525454778615,"Greece"
24.9258484229609,40.9470616725232,"Greece"
23.7148112322008,40.6871292180951,"Greece"
24.4079988949641,40.1249929876241,"Greece"
23.8999678891026,39.9620055201756,"Greece"
23.3429993018608,39.9609978297458,"Greece"
22.813987664489,40.4760051539666,"Greece"
22.6262988624048,40.2565611842392,"Greece"
22.8497477556348,39.6593108180258,"Greece"
23.3500272966526,39.1900112981673,"Greece"
22.9730993995155,38.9709032252497,"Greece"
23.530016310325,38.5100011256385,"Greece"
24.0250248552489,38.2199929876165,"Greece"
24.0400110206136,37.6550145533694,"Greece"
23.1150028825892,37.9200112981622,"Greece"
23.4099719581111,37.4099907496574,"Greece"
22.7749719581086,37.3050100774566,"Greece"
23.1542252946986,36.4225058049921,"Greece"
22.4900281104511,36.4100001083775,"Greece"
21.6700264828437,36.8449864771942,"Greece"
21.2950106137016,37.6449893255047,"Greece"
21.1200342139613,38.3103233912627,"Greece"
20.7300321794546,38.7699852564988,"Greece"
20.2177120297129,39.3402346868396,"Greece"
20.1500159034105,39.624997666984,"Greece"
20.6150004411728,40.1100068222594,"Greece"
20.6749967790636,40.4349999049431,"Greece"
20.9999898617473,40.580003973954,"Greece"
21.0200403174764,40.8427269557259,"Greece"
21.674160597427,40.931274522458,"Greece"
22.0553776384443,41.1498658310527,"Greece"
22.597308383889,41.1304871689432,"Greece"
22.7617700000001,41.3048000000001,"Greece"
22.9523771501666,41.3379938828112,"Greece"
23.6920736019925,41.3090809189439,"Greece"
24.492644891058,41.583896185872,"Greece"
25.1972013689255,41.2344859889307,"Greece"
26.1061381365072,41.3288988307278,"Greece"
26.1170418637209,41.8269046087247,"Greece"
26.6041955909363,41.5621145696611,"Greece"
18.82983808765,45.9088776718918,"Croatia"
19.0727689958542,45.5215111354321,"Croatia"
19.3904757015846,45.2365156113424,"Croatia"
19.0054862810101,44.8602336696092,"Croatia"
18.5532141455917,45.0815896673315,"Croatia"
17.8617834815264,45.0677403834771,"Croatia"
17.002146030351,45.2337767604309,"Croatia"
16.5349394060002,45.2116075709777,"Croatia"
16.3181567725359,45.0041266953259,"Croatia"
15.9593673031334,45.2337767604309,"Croatia"
15.750026075919,44.8187116562626,"Croatia"
16.2396602718845,44.3511432968857,"Croatia"
16.4564429053489,44.0412397324313,"Croatia"
16.9161564470173,43.6677224798257,"Croatia"
17.2973734880345,43.4463406438874,"Croatia"
17.674921502359,43.0285625270236,"Croatia"
18.5599999999999,42.65,"Croatia"
18.4500163103048,42.4799913600293,"Croatia"
17.5099703304833,42.8499946152392,"Croatia"
16.9300057308716,43.2099984808004,"Croatia"
16.0153845557377,43.5072154811272,"Croatia"
15.1744539730521,44.2431912298279,"Croatia"
15.3762504411518,44.3179153509221,"Croatia"
14.9203092790405,44.7384839951295,"Croatia"
14.9016024105509,45.0760602890761,"Croatia"
14.25874759284,45.2337767604309,"Croatia"
13.952254672917,44.8021235214969,"Croatia"
13.6569755388012,45.136935126316,"Croatia"
13.6794031104158,45.484149074885,"Croatia"
13.7150598486973,45.5003237981924,"Croatia"
14.4119682145855,45.4661656764474,"Croatia"
14.5951094906279,45.6349409043128,"Croatia"
14.935243767973,45.4716950547028,"Croatia"
15.3276745947974,45.4523163925933,"Croatia"
15.3239538916724,45.7317825384277,"Croatia"
15.6715295752676,45.8341535507979,"Croatia"
15.7687329444086,46.2381082220235,"Croatia"
16.5648083838649,46.5037509222198,"Croatia"
16.8825150895954,46.3806318222844,"Croatia"
17.6300663591296,45.9517691106941,"Croatia"
18.4560624528829,45.7594811061361,"Croatia"
18.82983808765,45.9088776718918,"Croatia"
16.2022982113374,46.852385972677,"Hungary"
16.5342676123804,47.4961709661691,"Hungary"
16.3405843441504,47.7129019232012,"Hungary"
16.9037541032673,47.7148656276283,"Hungary"
16.979666782304,48.1234970159763,"Hungary"
17.4884729346498,47.8674661321862,"Hungary"
17.85713260262,47.7584288600504,"Hungary"
18.6965128923369,47.8809536810144,"Hungary"
18.7770247738477,48.0817682969006,"Hungary"
19.1743648617399,48.1113788926039,"Hungary"
19.6613635596585,48.2666148952087,"Hungary"
19.7694706560131,48.2026911484636,"Hungary"
20.2390543962493,48.3275672470969,"Hungary"
20.4735620459899,48.5628500433218,"Hungary"
20.8012939795849,48.6238540716424,"Hungary"
21.8722363624017,48.31997081155,"Hungary"
22.0856083513349,48.4222643092718,"Hungary"
22.6408199398788,48.1502395696874,"Hungary"
22.7105314470405,47.8821939153894,"Hungary"
22.0997676937828,47.6724392767167,"Hungary"
21.6265149268539,46.9942377793182,"Hungary"
21.0219523454712,46.3160879583519,"Hungary"
20.2201924984628,46.1274689804866,"Hungary"
19.5960445492416,46.1717298447445,"Hungary"
18.82983808765,45.9088776718919,"Hungary"
18.4560624528829,45.7594811061361,"Hungary"
17.6300663591296,45.9517691106942,"Hungary"
16.8825150895953,46.3806318222844,"Hungary"
16.5648083838649,46.5037509222198,"Hungary"
16.3705049984474,46.8413272161665,"Hungary"
16.2022982113374,46.852385972677,"Hungary"
-6.19788489422099,53.8675650091634,"Ireland"
-6.03298539877761,53.1531641709444,"Ireland"
-6.78885657391085,52.2601179062923,"Ireland"
-8.56161658368356,51.6693012558994,"Ireland"
-9.97708574059027,51.8204548203531,"Ireland"
-9.16628251793078,52.8646288112427,"Ireland"
-9.68852454267245,53.8813626165853,"Ireland"
-8.32798743329201,54.6645189479686,"Ireland"
-7.57216793459106,55.1316222194549,"Ireland"
-7.36603064617879,54.5958409694527,"Ireland"
-7.57216793459106,54.059956366586,"Ireland"
-6.95373023113807,54.0737022975756,"Ireland"
-6.19788489422099,53.8675650091634,"Ireland"
12.3764852230408,46.7675591090699,"Italy"
13.8064754574216,46.5093061386912,"Italy"
13.6981099789055,46.0167780625174,"Italy"
13.9376302425783,45.5910159368647,"Italy"
13.1416064795543,45.7366917994954,"Italy"
12.3285811703063,45.3817780625149,"Italy"
12.3838749528586,44.8853742539191,"Italy"
12.2614534847592,44.600482082694,"Italy"
12.5892370947865,44.0913658717545,"Italy"
13.5269059587225,43.5877273626379,"Italy"
14.029820997787,42.7610077988325,"Italy"
15.142569614328,41.9551396754569,"Italy"
15.9261910336019,41.9613150091157,"Italy"
16.1698970882904,41.7402949082034,"Italy"
15.8893457373778,41.5410822617182,"Italy"
16.7850016618606,41.1796056178366,"Italy"
17.5191687354312,40.8771434596322,"Italy"
18.3766874528826,40.3556249049427,"Italy"
18.4802470231954,40.1688662786398,"Italy"
18.2933850440281,39.8107744410732,"Italy"
17.7383801612133,40.2776710068303,"Italy"
16.8695959815223,40.4422346054639,"Italy"
16.4487431169373,39.7954007024665,"Italy"
17.1714896989715,39.4246998154207,"Italy"
17.0528406104293,38.9028712021373,"Italy"
16.6350883317818,38.8435724960824,"Italy"
16.1009607276131,37.9858987493342,"Italy"
15.6840869483145,37.908849188787,"Italy"
15.6879626807363,38.2145928004419,"Italy"
15.8919812354247,38.7509424911992,"Italy"
16.1093323096443,38.9645470240777,"Italy"
15.7188135108146,39.5440723740149,"Italy"
15.4136125016988,40.0483568385352,"Italy"
14.9984957210982,40.1729487167909,"Italy"
14.7032682634148,40.6045502792926,"Italy"
14.0606718278653,40.7863479680954,"Italy"
13.6279850602854,41.1882872584617,"Italy"
12.8880819027304,41.2530895045556,"Italy"
12.1066825700449,41.7045348170574,"Italy"
11.1919063656142,42.3554253199897,"Italy"
10.5119478695178,42.9314625107472,"Italy"
10.200028924204,43.9200068222746,"Italy"
9.70248823409781,44.0362787949313,"Italy"
8.88894616052687,44.3663361679795,"Italy"
8.42856082523858,44.2312281357524,"Italy"
7.8507666357832,43.7671479355552,"Italy"
7.43518476729184,43.6938449163492,"Italy"
7.54959638838616,44.1279011093848,"Italy"
7.00756229007666,44.2547667506614,"Italy"
6.74995527510171,45.0285179713676,"Italy"
7.09665245934784,45.3330988632959,"Italy"
6.80235517744566,45.7085798203287,"Italy"
6.84359297041456,45.9911465521007,"Italy"
7.27385094567668,45.7769477402508,"Italy"
7.75599205895983,45.8244900579593,"Italy"
8.31662967289438,46.1636424830909,"Italy"
8.4899524268013,46.0051508652517,"Italy"
8.96630577966783,46.0369318711112,"Italy"
9.18288170740311,46.440214748717,"Italy"
9.92283654139035,46.3148994004092,"Italy"
10.3633781266787,46.4835712754098,"Italy"
10.4427014502466,46.8935462509974,"Italy"
11.0485559424365,46.7513585475464,"Italy"
11.1648279150933,46.9415794948127,"Italy"
12.1530880062431,47.1153931748264,"Italy"
12.3764852230408,46.7675591090699,"Italy"
22.7310986670927,54.3275369329933,"Lithuania"
22.6510518734725,54.5827409938667,"Lithuania"
22.7577637061553,54.8565744085814,"Lithuania"
22.3157235043306,55.0152985703659,"Lithuania"
21.2684489275035,55.1904816758353,"Lithuania"
21.0558004086224,56.0310763617111,"Lithuania"
22.2011568539395,56.3378018255795,"Lithuania"
23.87826378754,56.2736713731053,"Lithuania"
24.8606844418408,56.3725283880796,"Lithuania"
25.0009342790809,56.1645307481048,"Lithuania"
25.5330465023903,56.100296942766,"Lithuania"
26.4943314958838,55.6151069199776,"Lithuania"
26.5882792497904,55.1671756048717,"Lithuania"
